Unnamed: 0,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
3646,203646,39.0,1,1,11.0,3,1,3,4.0,0,3.0,1,2.0,0,5,0,1.0,1,21984.0
2111,202111,32.0,0,3,11.0,2,2,2,3.0,1,4.0,1,2.0,0,3,1,1.0,2,21524.0
1056,201056,28.0,0,3,6.0,1,2,3,3.0,0,3.0,0,4.0,0,3,1,0.0,1,17909.0
678,200678,48.0,1,1,26.0,3,2,2,3.0,0,3.0,0,5.0,0,2,0,0.0,1,17259.0
1100,201100,35.0,1,3,34.0,2,1,3,4.0,0,3.0,1,1.0,0,4,1,2.0,1,17430.0
4758,204758,31.0,1,3,17.0,3,2,4,5.0,1,3.0,1,3.0,0,1,0,2.0,2,25256.0
946,200946,40.0,1,3,31.0,3,2,2,4.0,3,4.0,3,3.0,1,5,0,1.0,3,24094.0
4500,204500,25.0,0,1,16.0,2,2,3,5.0,0,4.0,1,3.0,0,5,0,2.0,1,21372.0
2796,202796,49.0,1,3,36.0,3,1,4,4.0,3,3.0,0,5.0,0,4,0,1.0,3,31182.0
2577,202577,42.0,1,3,16.0,2,2,4,4.0,3,3.0,1,5.0,1,2,0,2.0,3,26867.0
3395,203395,42.0,0,3,17.0,3,2,3,6.0,1,4.0,3,3.0,0,1,1,1.0,2,24829.0
815,200815,21.0,1,1,6.0,1,1,3,4.0,0,4.0,2,2.0,1,5,0,2.0,1,17070.0
2406,202406,45.0,1,3,7.0,2,2,3,4.0,1,5.0,1,2.0,0,4,1,2.0,2,33061.0
3574,203574,36.0,1,1,35.0,2,2,3,2.0,1,3.0,1,3.0,0,5,1,1.0,2,22085.0
1175,201175,39.0,1,1,18.0,3,2,3,3.0,1,4.0,1,5.0,0,3,1,1.0,2,20295.0
1358,201358,31.0,1,3,16.0,3,1,2,3.0,1,3.0,1,3.0,1,1,0,0.0,2,21583.0
542,200542,38.0,1,1,6.0,2,1,2,3.0,3,3.0,3,5.0,1,2,0,1.0,3,22861.0
699,200699,52.0,1,1,6.0,2,2,3,3.0,4,3.0,0,3.0,0,2,1,1.0,0,32099.0
1525,201525,33.0,0,1,6.0,2,0,3,3.0,3,3.0,3,2.0,1,1,1,0.0,3,28458.0
2285,202285,21.0,1,1,6.0,1,1,3,4.0,0,4.0,2,2.0,1,5,1,1.0,1,17070.0
176,200176,33.0,1,1,8.0,2,2,2,3.0,0,3.0,2,1.0,0,3,0,1.0,1,17500.0
3325,203325,33.0,0,1,9.0,2,0,3,4.0,1,3.0,3,6.0,1,5,1,2.0,2,23676.0
2650,202650,23.0,1,1,12.0,2,2,3,3.0,0,4.0,1,3.0,1,4,0,1.0,1,21006.0
3091,203091,36.0,1,1,32.0,1,2,4,5.0,3,4.0,0,5.0,0,3,1,2.0,3,29581.0
616,200616,51.0,1,3,32.0,3,1,3,3.0,4,3.0,0,3.0,0,3,0,1.0,0,31307.0
4774,204774,23.0,0,1,10.0,2,2,3,5.0,0,3.0,1,2.0,1,3,0,2.0,1,21531.0
387,200387,40.0,1,3,8.0,3,1,2,3.0,1,4.0,1,1.0,0,2,0,1.0,2,20715.0
667,200667,41.0,1,1,8.0,2,1,2,5.0,0,3.0,1,5.0,1,3,0,0.0,1,17778.0
2885,202885,43.0,0,1,12.0,2,2,4,4.0,0,3.0,0,6.0,0,3,1,1.0,1,20771.0
2712,202712,46.0,1,1,27.0,3,2,4,4.0,4,3.0,0,2.0,1,3,0,1.0,0,32174.0
1368,201368,34.0,0,1,28.0,2,2,2,4.0,1,3.0,1,2.0,1,1,1,0.0,2,20747.0
1562,201562,30.0,1,3,10.0,3,1,3,4.0,1,4.0,1,2.0,1,3,1,0.0,2,20209.0
1756,201756,44.0,0,1,30.0,2,2,2,3.0,0,3.0,1,4.0,1,5,0,1.0,1,18161.0
3228,203228,39.0,1,1,24.0,2,1,4,5.0,3,3.0,0,2.0,0,2,0,3.0,3,27501.0
1275,201275,51.0,1,1,9.0,1,1,2,3.0,3,3.0,1,3.0,0,4,1,1.0,3,28116.0
4454,204454,29.0,1,1,7.0,2,1,4,6.0,0,4.0,2,2.0,1,1,1,3.0,1,20894.0
2689,202689,32.0,0,1,10.0,3,2,4,4.0,3,3.0,1,2.0,0,4,1,3.0,3,32353.0
2619,202619,57.0,1,1,15.0,2,1,4,4.0,0,5.0,1,6.0,1,4,1,2.0,1,22935.0
1369,201369,28.0,1,3,19.0,3,0,2,3.0,1,3.0,3,4.0,1,5,1,1.0,2,24854.0
1178,201178,20.0,1,3,8.0,3,1,2,3.0,0,3.0,2,2.0,0,4,0,0.0,1,17783.0
3654,203654,34.0,1,1,28.0,3,2,4,2.0,0,4.0,1,3.0,0,1,1,2.0,1,20706.0
4165,204165,40.0,0,1,9.0,1,1,4,4.0,3,3.0,2,2.0,0,1,1,3.0,3,29616.0
3177,203177,27.0,1,1,9.0,3,2,3,2.0,1,3.0,0,3.0,0,3,1,2.0,2,24150.0
2301,202301,31.0,0,1,21.0,3,2,3,3.0,0,3.0,1,2.0,0,4,1,0.0,1,17610.0
497,200497,44.0,1,1,9.0,2,2,2,3.0,2,3.0,0,5.0,1,2,1,0.0,4,34513.0
3573,203573,43.0,1,1,16.0,2,2,4,5.0,2,3.0,2,2.0,0,1,1,2.0,4,38291.0
989,200989,37.0,1,1,10.0,2,2,2,3.0,0,3.0,0,1.0,1,5,1,1.0,1,17996.0
2919,202919,27.0,1,3,35.0,3,2,4,4.0,1,4.0,0,3.0,0,3,1,1.0,2,24950.0
2179,202179,31.0,0,1,15.0,3,2,2,4.0,0,5.0,2,1.0,1,3,0,1.0,1,17321.0
2809,202809,47.0,0,1,14.0,3,1,2,4.0,1,3.0,0,4.0,0,5,0,1.0,2,23936.0
3804,203804,32.0,1,1,11.0,3,1,4,2.0,0,3.0,1,2.0,0,5,1,3.0,1,22656.0
3979,203979,56.0,1,1,15.0,3,1,3,4.0,4,3.0,1,4.0,1,3,1,2.0,0,33434.0
2896,202896,46.0,1,3,9.0,2,2,4,4.0,1,4.0,0,2.0,0,5,1,1.0,2,23483.0
3744,203744,35.0,1,3,15.0,1,2,4,2.0,1,3.0,1,3.0,0,1,0,3.0,2,25477.0
4364,204364,32.0,1,3,9.0,2,2,4,4.0,1,3.0,3,6.0,1,5,1,2.0,2,25260.0
2616,202616,37.0,0,1,10.0,3,2,2,4.0,0,4.0,2,6.0,0,4,1,1.0,1,20766.0
4152,204152,33.0,1,3,11.0,2,1,3,4.0,0,4.0,1,4.0,0,3,1,2.0,1,22609.0
754,200754,33.0,0,3,14.0,2,1,2,4.0,0,3.0,2,1.0,0,2,1,1.0,1,17342.0
1084,201084,34.0,1,3,6.0,1,2,3,4.0,3,3.0,0,2.0,1,1,1,1.0,3,22083.0
1750,201750,53.0,1,1,9.0,3,2,2,3.0,4,3.0,1,4.0,1,5,1,0.0,0,32584.0
4653,204653,28.0,1,1,9.0,2,1,3,4.0,1,3.0,1,2.0,0,5,1,1.0,2,22905.0
2495,202495,29.0,1,1,12.0,1,2,3,4.0,0,3.0,3,3.0,1,2,1,1.0,1,22119.0
1544,201544,36.0,1,1,12.0,2,1,2,1.0,0,3.0,1,4.0,0,1,0,0.0,1,18038.0
1467,201467,27.0,1,1,10.0,2,2,2,1.0,1,4.0,1,2.0,1,4,1,0.0,2,21142.0
2915,202915,39.0,1,1,17.0,3,1,4,4.0,1,3.0,0,5.0,0,3,1,3.0,2,28502.0
4110,204110,36.0,0,1,9.0,3,1,3,4.0,1,4.0,3,7.0,0,1,0,1.0,2,23103.0
2593,202593,20.0,1,1,10.0,3,1,4,4.0,0,4.0,2,3.0,0,3,1,3.0,1,20161.0
493,200493,44.0,1,2,6.0,2,1,2,4.0,1,3.0,2,5.0,0,5,1,1.0,2,20985.0
2424,202424,42.0,0,2,14.0,2,1,3,4.0,0,3.0,1,7.0,0,5,1,1.0,1,32861.0
1278,201278,36.0,1,1,16.0,2,2,2,3.0,3,5.0,1,1.0,1,5,1,1.0,3,23321.0
2385,202385,21.0,0,3,24.0,3,1,3,3.0,1,3.0,1,1.0,1,5,0,1.0,2,17625.0
3949,203949,44.0,1,1,9.0,3,1,4,2.0,0,3.0,1,3.0,0,1,1,3.0,1,21323.0
4409,204409,28.0,1,3,9.0,3,2,3,4.0,0,5.0,1,2.0,0,5,1,2.0,1,21719.0
285,200285,37.0,1,1,6.0,2,1,2,3.0,0,3.0,2,2.0,0,2,1,1.0,1,17115.0
56,200056,35.0,0,3,24.0,2,2,3,3.0,3,5.0,0,2.0,0,4,1,0.0,3,24069.0
2497,202497,36.0,0,1,18.0,3,2,4,5.0,3,5.0,0,4.0,1,5,1,2.0,3,28562.0
2141,202141,34.0,1,1,16.0,2,2,2,3.0,0,4.0,1,2.0,0,1,1,1.0,1,17008.0
3660,203660,44.0,1,3,9.0,3,2,4,4.0,1,3.0,1,3.0,1,3,0,1.0,2,26525.0
134,200134,26.0,1,2,31.0,2,1,3,3.0,0,3.0,0,2.0,0,4,1,0.0,1,17942.0
3544,203544,36.0,1,3,35.0,2,1,4,5.0,0,3.0,1,2.0,0,4,1,3.0,1,21108.0
29,200029,46.0,1,3,8.0,3,1,2,3.0,2,5.0,2,4.0,0,2,0,1.0,4,33947.0
2010,202010,28.0,1,1,6.0,2,1,3,5.0,0,4.0,2,1.0,1,1,1,2.0,1,17216.0
1468,201468,49.0,0,3,8.0,3,2,3,4.0,1,4.0,1,3.0,0,3,1,2.0,2,20390.0
4192,204192,27.0,0,1,7.0,2,1,3,4.0,1,4.0,1,3.0,0,5,1,2.0,2,25075.0
2999,202999,30.0,1,3,17.0,3,2,3,4.0,0,4.0,1,3.0,0,2,0,2.0,1,20975.0
2187,202187,27.0,1,1,22.0,1,1,2,3.0,0,4.0,1,1.0,0,1,1,0.0,1,17811.0
3812,203812,35.0,0,1,29.0,2,2,3,5.0,1,3.0,1,3.0,1,1,1,1.0,2,24425.0
1676,201676,22.0,1,1,11.0,2,2,2,1.0,0,4.0,1,2.0,1,4,1,0.0,1,17328.0
3350,203350,35.0,1,1,27.0,1,1,3,2.0,0,3.0,0,2.0,0,1,1,1.0,1,21263.0
2720,202720,36.0,1,1,29.0,2,1,4,3.0,3,4.0,1,2.0,0,5,1,2.0,3,30674.0
1310,201310,58.0,0,1,21.0,2,2,2,3.0,4,3.0,1,3.0,1,1,1,0.0,0,30787.0
2578,202578,27.0,1,2,32.0,2,1,4,4.0,0,3.0,0,3.0,0,4,1,1.0,1,21620.0
3634,203634,33.0,1,1,9.0,3,2,3,4.0,1,4.0,1,2.0,0,4,0,2.0,2,24148.0
1747,201747,38.0,1,3,13.0,3,1,2,1.0,1,5.0,1,2.0,1,3,1,1.0,2,20605.0
3794,203794,28.0,1,3,9.0,3,0,3,2.0,1,3.0,3,2.0,0,1,0,2.0,2,25178.0
1643,201643,30.0,0,1,15.0,3,2,3,3.0,1,5.0,1,2.0,0,1,1,1.0,2,18072.0
728,200728,54.0,1,1,23.0,1,1,2,3.0,3,3.0,0,1.0,0,5,1,0.0,3,25739.0
4548,204548,26.0,1,3,10.0,2,2,4,4.0,1,5.0,1,3.0,1,4,0,3.0,2,22872.0
457,200457,18.0,0,3,11.0,3,2,3,3.0,0,4.0,2,2.0,1,4,1,2.0,1,16878.0
3153,203153,32.0,0,1,16.0,3,2,3,5.0,0,5.0,2,2.0,1,3,1,1.0,1,20999.0
2799,202799,27.0,1,3,7.0,2,2,3,4.0,1,3.0,0,3.0,0,5,1,1.0,2,23974.0
3779,203779,40.0,1,1,26.0,2,2,3,4.0,1,3.0,1,2.0,0,5,1,1.0,2,22580.0
1005,201005,29.0,1,2,23.0,2,2,2,4.0,3,5.0,3,2.0,0,3,0,0.0,3,22988.0
2608,202608,28.0,0,1,10.0,3,2,4,5.0,0,3.0,1,3.0,1,2,0,3.0,1,21244.0
4634,204634,31.0,1,1,29.0,2,1,3,4.0,0,3.0,1,6.0,1,1,0,1.0,1,20810.0
4398,204398,32.0,1,3,13.0,3,2,4,2.0,1,3.0,1,6.0,0,5,1,2.0,2,24138.0
4709,204709,38.0,1,3,17.0,2,1,3,5.0,1,3.0,1,4.0,1,4,1,2.0,2,25372.0
2769,202769,32.0,0,1,14.0,2,1,3,5.0,3,3.0,0,3.0,0,2,1,2.0,3,27621.0
1738,201738,45.0,1,1,26.0,3,2,3,3.0,4,3.0,1,1.0,1,3,1,1.0,0,28496.0
2551,202551,26.0,1,3,12.0,3,2,3,5.0,1,3.0,3,3.0,1,3,1,1.0,2,24422.0
4242,204242,34.0,0,3,17.0,3,2,3,5.0,1,3.0,3,5.0,0,3,1,1.0,2,23360.0
2339,202339,46.0,1,1,21.0,2,2,2,3.0,2,4.0,1,6.0,0,3,1,1.0,4,34081.0
1121,201121,36.0,1,3,6.0,2,1,3,3.0,1,3.0,3,7.0,0,1,1,1.0,2,21815.0
832,200832,37.0,1,1,31.0,3,1,2,4.0,1,3.0,1,1.0,0,3,0,1.0,2,20731.0
3500,203500,29.0,0,3,7.0,1,2,4,4.0,0,3.0,0,5.0,0,3,1,1.0,1,21587.0
1844,201844,28.0,1,3,15.0,2,2,3,3.0,1,3.0,2,2.0,0,3,1,1.0,2,20253.0
3239,203239,38.0,1,3,17.0,2,1,3,5.0,1,3.0,1,4.0,1,4,0,1.0,2,25372.0
3823,203823,28.0,0,2,29.0,2,1,3,5.0,0,4.0,1,3.0,0,1,1,1.0,1,21541.0
999,200999,42.0,1,2,16.0,2,1,2,3.0,4,5.0,0,1.0,0,3,0,1.0,0,31799.0
1011,201011,36.0,1,3,9.0,3,0,2,3.0,1,4.0,3,4.0,1,4,0,1.0,2,24278.0
1138,201138,50.0,0,1,26.0,3,2,2,3.0,4,3.0,1,3.0,1,4,1,1.0,0,26245.0
3580,203580,29.0,1,1,31.0,3,2,3,4.0,0,4.0,1,3.0,1,1,0,1.0,1,21086.0
3495,203495,45.0,0,3,7.0,3,1,4,4.0,1,3.0,0,2.0,0,4,1,2.0,2,23446.0
4284,204284,22.0,1,3,19.0,2,1,3,2.0,0,4.0,3,3.0,0,5,0,2.0,1,21394.0
3114,203114,28.0,1,1,11.0,2,1,4,4.0,0,3.0,2,3.0,0,2,1,2.0,1,20996.0
4028,204028,35.0,1,1,13.0,2,1,3,5.0,1,4.0,1,8.0,0,3,1,1.0,2,23183.0
3647,203647,54.0,1,1,31.0,3,2,3,2.0,3,3.0,1,5.0,0,3,0,2.0,3,25683.0
1265,201265,33.0,0,1,10.0,1,2,2,3.0,1,4.0,1,6.0,0,1,0,0.0,2,18055.0
2847,202847,42.0,1,3,7.0,3,2,3,3.0,3,5.0,0,3.0,0,3,1,2.0,3,27070.0
1255,201255,33.0,1,3,22.0,2,0,3,3.0,3,5.0,3,3.0,1,5,0,0.0,3,23564.0
4146,204146,60.0,1,2,13.0,3,2,3,4.0,0,3.0,1,2.0,0,4,0,1.0,1,20945.0
1359,201359,34.0,1,3,9.0,3,1,3,4.0,1,3.0,1,4.0,1,3,0,0.0,2,23103.0
1556,201556,23.0,1,3,8.0,1,2,3,3.0,0,5.0,1,4.0,0,3,1,2.0,1,17322.0
3467,203467,57.0,1,1,7.0,2,1,3,4.0,0,5.0,0,4.0,0,5,1,2.0,1,20744.0
3480,203480,32.0,0,1,9.0,2,2,4,4.0,0,3.0,0,8.0,1,3,1,2.0,1,22400.0
3807,203807,34.0,1,3,17.0,3,2,3,4.0,1,3.0,3,3.0,0,1,0,1.0,2,24165.0
4517,204517,46.0,1,1,9.0,2,1,4,5.0,0,3.0,2,3.0,0,3,1,1.0,1,20952.0
1721,201721,39.0,0,1,8.0,1,0,3,3.0,3,3.0,3,1.0,0,1,1,2.0,3,25938.0
4010,204010,25.0,1,3,10.0,2,1,3,4.0,1,3.0,1,2.0,0,4,0,1.0,2,23677.0
3946,203946,31.0,1,1,16.0,3,2,3,5.0,0,3.0,2,3.0,0,4,0,2.0,1,20884.0
2326,202326,20.0,1,1,5.0,2,2,2,4.0,0,3.0,2,2.0,0,3,0,0.0,1,18033.0
574,200574,34.0,1,1,6.0,2,1,3,1.0,0,3.0,2,3.0,0,2,0,0.0,1,18280.0
1384,201384,34.0,1,3,6.0,3,2,2,3.0,3,3.0,3,2.0,0,5,1,0.0,3,24888.0
736,200736,48.0,1,1,10.0,2,2,3,4.0,3,3.0,3,1.0,0,5,1,1.0,3,25999.0
2072,202072,30.0,1,1,8.0,3,1,2,4.0,1,3.0,3,6.0,1,1,1,1.0,2,21877.0
588,200588,50.0,1,1,8.0,3,2,3,3.0,4,3.0,0,6.0,0,2,0,1.0,0,32639.0
3425,203425,36.0,0,3,25.0,3,1,4,4.0,1,3.0,0,2.0,1,5,1,3.0,2,23292.0
16,200016,32.0,1,1,11.0,2,2,3,2.0,0,4.0,1,1.0,1,2,1,0.0,1,18298.0
838,200838,42.0,0,3,18.0,2,2,2,3.0,4,5.0,2,1.0,1,5,1,1.0,0,28758.0
4038,204038,32.0,1,3,13.0,2,2,4,6.0,1,3.0,1,6.0,1,3,0,3.0,2,24850.0
848,200848,35.0,0,1,10.0,2,2,2,4.0,0,3.0,0,2.0,0,2,1,0.0,1,17376.0
4616,204616,31.0,1,3,15.0,2,2,4,4.0,3,3.0,1,7.0,0,3,1,1.0,3,25942.0
4486,204486,30.0,1,1,34.0,3,1,4,4.0,1,3.0,1,6.0,0,1,0,2.0,2,23013.0
3186,203186,51.0,1,1,16.0,2,2,4,4.0,0,3.0,0,6.0,0,5,1,1.0,1,21058.0
3462,203462,37.0,1,1,11.0,2,2,3,5.0,1,3.0,3,3.0,0,5,1,2.0,2,24488.0
608,200608,55.0,1,3,8.0,3,2,2,3.0,1,3.0,2,5.0,0,2,0,1.0,2,20160.0
2937,202937,45.0,1,2,7.0,2,0,3,5.0,1,3.0,3,6.0,0,5,1,2.0,2,24663.0
575,200575,54.0,1,1,25.0,3,1,3,3.0,1,5.0,1,1.0,1,3,0,0.0,2,20485.0
346,200346,41.0,1,1,12.0,3,2,3,4.0,1,4.0,2,7.0,1,3,1,0.0,2,21032.0
2557,202557,25.0,1,1,25.0,2,2,3,4.0,0,3.0,0,2.0,0,4,1,1.0,1,21452.0
3964,203964,49.0,1,1,7.0,2,2,4,5.0,3,3.0,3,2.0,1,5,0,1.0,3,24059.0
3749,203749,55.0,1,1,14.0,3,1,4,4.0,1,3.0,1,6.0,0,3,1,2.0,2,25532.0
7,200007,30.0,1,1,30.0,2,2,3,3.0,0,3.0,1,2.0,0,2,0,1.0,1,17693.0
583,200583,34.0,1,3,14.0,2,1,3,3.0,1,5.0,0,6.0,0,2,1,0.0,2,21500.0
3709,203709,34.0,0,1,11.0,1,2,3,4.0,1,4.0,1,7.0,0,1,0,1.0,2,21733.0
4538,204538,54.0,1,3,14.0,3,1,4,5.0,3,3.0,1,2.0,1,1,0,2.0,3,29612.0
1655,201655,33.0,1,1,20.0,3,1,3,3.0,0,4.0,1,2.0,0,5,1,1.0,1,17756.0
3863,203863,43.0,1,1,25.0,2,2,3,4.0,1,5.0,1,8.0,1,1,0,1.0,2,24088.0
1181,201181,49.0,1,1,12.0,2,1,2,4.0,4,3.0,1,3.0,1,5,1,0.0,0,28966.0
385,200385,30.0,0,1,10.0,1,2,2,3.0,0,3.0,2,19.0,1,4,1,1.0,1,17285.0
2343,202343,36.0,1,1,12.0,2,2,2,5.0,0,3.0,1,2.0,0,1,1,0.0,1,17741.0
4566,204566,38.0,0,3,26.0,3,2,3,4.0,3,4.0,3,3.0,1,5,0,1.0,3,26320.0
670,200670,27.0,1,1,10.0,2,1,3,3.0,0,3.0,2,2.0,0,2,1,1.0,1,17318.0
4299,204299,31.0,0,1,11.0,1,2,3,4.0,0,3.0,2,2.0,1,4,1,1.0,1,20963.0
2434,202434,34.0,1,1,16.0,3,2,2,3.0,1,5.0,2,2.0,0,4,0,0.0,2,21125.0
876,200876,20.0,1,3,27.0,3,2,2,1.0,0,3.0,2,2.0,0,3,0,0.0,1,17678.0
4761,204761,35.0,0,1,8.0,3,2,4,5.0,1,5.0,3,2.0,0,1,0,1.0,2,24021.0
4779,204779,31.0,1,3,36.0,2,2,4,4.0,1,5.0,1,2.0,0,1,1,1.0,2,22793.0
4597,204597,26.0,1,3,26.0,3,2,3,5.0,0,4.0,1,3.0,1,1,0,2.0,1,21091.0
3339,203339,32.0,1,1,18.0,3,2,4,4.0,1,5.0,0,3.0,1,2,0,3.0,2,25511.0
237,200237,52.0,0,3,8.0,2,2,3,4.0,2,3.0,2,2.0,1,2,1,2.0,4,34068.0
3402,203402,35.0,1,1,16.0,2,2,3,4.0,3,3.0,1,2.0,0,5,1,2.0,3,27178.0
1764,201764,37.0,0,1,15.0,3,2,2,3.0,0,3.0,1,2.0,1,1,0,1.0,1,17326.0
2255,202255,40.0,1,1,26.0,1,2,3,3.0,3,3.0,1,5.0,0,3,1,1.0,3,25322.0
1905,201905,33.0,1,1,21.0,3,2,2,3.0,3,3.0,1,1.0,1,5,1,0.0,3,28610.0
1796,201796,39.0,0,1,13.0,3,2,2,4.0,2,3.0,1,2.0,0,5,1,0.0,4,34272.0
3691,203691,32.0,1,3,12.0,1,2,3,4.0,1,3.0,1,3.0,0,5,0,2.0,2,27024.0
2065,202065,58.0,1,1,8.0,2,2,2,3.0,2,4.0,2,1.0,1,3,1,0.0,4,34246.0
904,200904,48.0,1,1,6.0,2,2,3,4.0,2,3.0,2,7.0,0,3,1,0.0,4,33265.0
860,200860,22.0,0,1,9.0,2,2,2,4.0,0,3.0,0,1.0,1,3,0,0.0,1,17853.0
3848,203848,43.0,0,1,30.0,2,2,3,5.0,1,3.0,3,3.0,0,3,1,2.0,2,23010.0
3075,203075,45.0,1,1,15.0,2,2,4,2.0,0,3.0,0,4.0,1,3,1,3.0,1,21496.0
3667,203667,48.0,0,3,16.0,2,2,3,6.0,4,3.0,1,2.0,0,5,1,2.0,0,31614.0
3397,203397,45.0,1,1,10.0,2,2,3,4.0,0,5.0,0,6.0,0,5,1,2.0,1,21040.0
2190,202190,30.0,1,1,28.0,2,1,2,3.0,0,3.0,1,5.0,1,1,0,0.0,1,17132.0
2183,202183,45.0,1,1,6.0,3,1,3,3.0,0,3.0,1,4.0,0,5,1,0.0,1,17270.0
1316,201316,43.0,0,3,8.0,2,2,3,3.0,1,3.0,1,2.0,0,3,1,2.0,2,20675.0
3659,203659,36.0,0,1,9.0,3,2,4,5.0,0,3.0,3,2.0,1,3,1,1.0,1,23608.0
3680,203680,37.0,1,3,20.0,3,2,4,5.0,1,5.0,1,7.0,1,1,1,1.0,2,24812.0
1079,201079,39.0,1,1,12.0,2,1,2,3.0,3,4.0,3,5.0,0,3,0,1.0,3,23376.0
1775,201775,36.0,0,1,30.0,2,1,2,3.0,1,4.0,1,1.0,0,3,1,1.0,2,20674.0
2418,202418,30.0,1,1,8.0,2,2,3,3.0,0,4.0,3,2.0,0,3,0,0.0,1,26916.0
3317,203317,37.0,1,1,13.0,2,2,3,6.0,0,3.0,1,3.0,0,2,0,1.0,1,21419.0
3653,203653,61.0,1,1,7.0,3,2,4,6.0,3,3.0,1,5.0,0,5,0,1.0,3,29561.0
4451,204451,28.0,0,1,17.0,2,2,3,4.0,3,5.0,1,3.0,0,3,0,2.0,3,27471.0
3220,203220,21.0,0,3,16.0,3,1,3,4.0,0,3.0,2,3.0,1,4,0,1.0,1,21001.0
1990,201990,48.0,1,3,8.0,3,2,2,1.0,1,4.0,1,4.0,0,3,0,1.0,2,23120.0
937,200937,39.0,1,1,19.0,3,1,3,4.0,4,4.0,1,7.0,1,3,1,2.0,0,32123.0
2240,202240,46.0,1,1,6.0,3,2,2,3.0,2,3.0,1,1.0,0,5,1,0.0,4,34627.0
164,200164,27.0,0,1,9.0,3,2,3,4.0,0,3.0,1,2.0,1,2,0,2.0,1,17566.0
3919,203919,33.0,0,1,9.0,2,2,4,4.0,0,3.0,3,2.0,0,3,1,2.0,1,21746.0
584,200584,42.0,0,1,14.0,2,2,3,3.0,2,3.0,1,2.0,0,5,0,1.0,4,33430.0
663,200663,21.0,1,1,24.0,2,1,3,3.0,0,3.0,2,2.0,0,3,1,1.0,1,17693.0
3511,203511,48.0,1,3,21.0,3,1,4,4.0,1,3.0,0,5.0,1,5,1,1.0,2,23269.0
3237,203237,29.0,1,1,22.0,2,2,3,4.0,0,3.0,1,3.0,0,4,1,2.0,1,20885.0
31,200031,44.0,1,1,16.0,2,2,2,3.0,1,3.0,0,3.0,1,3,1,1.0,2,21465.0
2148,202148,48.0,1,1,26.0,3,2,2,3.0,0,3.0,1,5.0,0,1,1,0.0,1,17259.0
2107,202107,32.0,0,1,6.0,2,2,3,3.0,0,3.0,1,1.0,0,5,1,0.0,1,17314.0
1152,201152,21.0,1,1,11.0,3,2,3,3.0,0,3.0,2,2.0,0,1,1,1.0,1,18117.0
3320,203320,21.0,1,3,28.0,3,2,3,2.0,0,3.0,3,3.0,0,3,0,1.0,1,21356.0
3909,203909,37.0,0,1,30.0,3,2,3,2.0,1,3.0,1,6.0,0,3,0,1.0,2,21249.0
2475,202475,45.0,1,1,17.0,2,2,3,4.0,1,3.0,0,4.0,1,3,1,2.0,2,25143.0
4707,204707,29.0,1,1,22.0,2,2,3,4.0,0,3.0,1,3.0,0,4,0,1.0,1,20885.0
2669,202669,60.0,1,1,10.0,2,2,4,5.0,0,3.0,0,5.0,0,3,0,2.0,1,20855.0
1395,201395,31.0,0,3,32.0,3,2,3,3.0,1,3.0,1,2.0,1,3,0,1.0,2,20617.0
1382,201382,31.0,0,1,9.0,3,2,2,3.0,0,5.0,1,2.0,1,1,0,0.0,1,18065.0
3895,203895,39.0,1,3,17.0,2,1,4,4.0,1,3.0,1,3.0,0,4,0,3.0,2,24021.0
1970,201970,32.0,1,1,15.0,2,1,3,3.0,1,3.0,1,2.0,1,5,1,2.0,2,21322.0
4133,204133,55.0,1,3,10.0,3,1,3,4.0,1,5.0,1,4.0,0,4,1,1.0,2,24618.0
1530,201530,32.0,1,1,6.0,3,2,2,3.0,1,3.0,1,2.0,1,4,1,1.0,2,21162.0
4549,204549,36.0,1,1,16.0,2,1,4,5.0,3,3.0,1,3.0,1,4,1,3.0,3,29363.0
2501,202501,36.0,1,1,30.0,3,1,2,4.0,0,5.0,0,5.0,1,4,1,1.0,1,22692.0
982,200982,38.0,0,1,13.0,2,2,2,1.0,0,3.0,1,2.0,0,3,0,0.0,1,17610.0
3474,203474,32.0,1,3,15.0,2,2,3,4.0,3,3.0,1,3.0,0,3,1,1.0,3,29471.0
3632,203632,30.0,1,3,12.0,3,2,3,5.0,1,4.0,1,3.0,1,5,0,1.0,2,22865.0
3373,203373,29.0,0,1,9.0,2,2,3,5.0,0,3.0,0,3.0,1,4,1,1.0,1,22545.0
593,200593,36.0,1,1,6.0,2,1,2,3.0,1,4.0,0,1.0,0,5,0,0.0,2,20228.0
4524,204524,28.0,1,1,12.0,1,2,3,5.0,3,3.0,1,3.0,1,3,1,2.0,3,31486.0
2140,202140,27.0,1,1,10.0,2,1,3,3.0,0,3.0,2,2.0,0,1,0,0.0,1,17318.0
1471,201471,49.0,0,1,14.0,2,2,3,4.0,1,4.0,1,2.0,0,1,0,0.0,2,20130.0
4682,204682,41.0,1,3,33.0,3,2,4,4.0,1,5.0,1,3.0,0,1,1,3.0,2,27074.0
1629,201629,34.0,0,3,8.0,3,1,3,3.0,0,3.0,1,7.0,0,5,0,0.0,1,17231.0
226,200226,37.0,0,3,10.0,3,2,2,3.0,0,3.0,1,5.0,0,4,1,0.0,1,17177.0
